[24/11/2025 07:22:49] === RELATÓRIO LIMPO ===
[24/11/2025 07:22:49] Relatório limpo em: 24/11/2025 07:22:49
[24/11/2025 07:30:31] ORDENAÇÃO - 951 clientes ordenados em 0 milissegundos
[24/11/2025 07:31:40] ORDENAÇÃO - 951 clientes ordenados em 1 milissegundos
[24/11/2025 07:32:21] ORDENAÇÃO - 951 clientes ordenados em 0 milissegundos
[24/11/2025 07:32:37] === SISTEMA INICIADO ===
[24/11/2025 07:32:37] Sistema iniciado em: 24/11/2025 07:32:37
[24/11/2025 07:32:37] ADIÇÃO - Cliente: Theobald | CPF: 190.41.228.157 | Prioridade: 952 | Data: 2025-11-24 | Hora: 17:38
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Devlin | CPF: 152.87.159.59 | Prioridade: 228 | Data: 2025-11-25 | Hora: 18:56
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Devlin | CPF: 152.87.159.59 | Prioridade: 228 | Data: 2025-11-25 | Hora: 18:56
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Normy | CPF: 192.57.135.75 | Prioridade: 742 | Data: 2025-11-25 | Hora: 18:59
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Normy | CPF: 192.57.135.75 | Prioridade: 742 | Data: 2025-11-25 | Hora: 18:59
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Lemmy | CPF: 120.1.99.183 | Prioridade: 37 | Data: 2025-11-25 | Hora: 19:21
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Lemmy | CPF: 120.1.99.183 | Prioridade: 37 | Data: 2025-11-25 | Hora: 19:21
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Cindelyn | CPF: 215.55.248.168 | Prioridade: 595 | Data: 2025-11-25 | Hora: 19:33
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Cindelyn | CPF: 215.55.248.168 | Prioridade: 595 | Data: 2025-11-25 | Hora: 19:33
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Hermia | CPF: 229.79.40.198 | Prioridade: 100 | Data: 2025-11-25 | Hora: 19:36
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Hermia | CPF: 229.79.40.198 | Prioridade: 100 | Data: 2025-11-25 | Hora: 19:36
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Sissy | CPF: 245.172.206.209 | Prioridade: 931 | Data: 2025-11-25 | Hora: 19:54
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Sissy | CPF: 245.172.206.209 | Prioridade: 931 | Data: 2025-11-25 | Hora: 19:54
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Brooks | CPF: 209.103.157.81 | Prioridade: 962 | Data: 2025-11-25 | Hora: 20:04
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Brooks | CPF: 209.103.157.81 | Prioridade: 962 | Data: 2025-11-25 | Hora: 20:04
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Nestor | CPF: 0.77.150.209 | Prioridade: 711 | Data: 2025-11-25 | Hora: 20:34
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Nestor | CPF: 0.77.150.209 | Prioridade: 711 | Data: 2025-11-25 | Hora: 20:34
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Taffy | CPF: 78.193.240.31 | Prioridade: 229 | Data: 2025-11-25 | Hora: 20:40
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Taffy | CPF: 78.193.240.31 | Prioridade: 229 | Data: 2025-11-25 | Hora: 20:40
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Mark | CPF: 74.92.185.15 | Prioridade: 857 | Data: 2025-11-25 | Hora: 21:11
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Mark | CPF: 74.92.185.15 | Prioridade: 857 | Data: 2025-11-25 | Hora: 21:11
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Juanita | CPF: 116.154.18.147 | Prioridade: 155 | Data: 2025-11-25 | Hora: 21:40
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Juanita | CPF: 116.154.18.147 | Prioridade: 155 | Data: 2025-11-25 | Hora: 21:40
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Tod | CPF: 222.215.218.213 | Prioridade: 813 | Data: 2025-11-25 | Hora: 22:24
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Tod | CPF: 222.215.218.213 | Prioridade: 813 | Data: 2025-11-25 | Hora: 22:24
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Eyde | CPF: 124.212.132.212 | Prioridade: 122 | Data: 2025-11-25 | Hora: 22:33
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Eyde | CPF: 124.212.132.212 | Prioridade: 122 | Data: 2025-11-25 | Hora: 22:33
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Gloriane | CPF: 1.179.249.139 | Prioridade: 698 | Data: 2025-11-25 | Hora: 22:40
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Gloriane | CPF: 1.179.249.139 | Prioridade: 698 | Data: 2025-11-25 | Hora: 22:40
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Kirstin | CPF: 132.254.213.54 | Prioridade: 294 | Data: 2025-11-25 | Hora: 22:42
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Kirstin | CPF: 132.254.213.54 | Prioridade: 294 | Data: 2025-11-25 | Hora: 22:42
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Isadora | CPF: 59.160.40.129 | Prioridade: 977 | Data: 2025-11-25 | Hora: 22:48
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Isadora | CPF: 59.160.40.129 | Prioridade: 977 | Data: 2025-11-25 | Hora: 22:48
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Rodge | CPF: 19.250.81.197 | Prioridade: 356 | Data: 2025-11-25 | Hora: 23:27
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Rodge | CPF: 19.250.81.197 | Prioridade: 356 | Data: 2025-11-25 | Hora: 23:27
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Josee | CPF: 130.14.92.155 | Prioridade: 696 | Data: 2025-11-26 | Hora: 13:21
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Josee | CPF: 130.14.92.155 | Prioridade: 696 | Data: 2025-11-26 | Hora: 13:21
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ailene | CPF: 160.78.38.35 | Prioridade: 38 | Data: 2025-11-26 | Hora: 13:54
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ailene | CPF: 160.78.38.35 | Prioridade: 38 | Data: 2025-11-26 | Hora: 13:54
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ellette | CPF: 226.101.140.191 | Prioridade: 586 | Data: 2025-11-26 | Hora: 13:58
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ellette | CPF: 226.101.140.191 | Prioridade: 586 | Data: 2025-11-26 | Hora: 13:58
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Diahann | CPF: 66.216.107.138 | Prioridade: 812 | Data: 2025-11-26 | Hora: 14:05
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Diahann | CPF: 66.216.107.138 | Prioridade: 812 | Data: 2025-11-26 | Hora: 14:05
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Christy | CPF: 233.10.177.225 | Prioridade: 730 | Data: 2025-11-26 | Hora: 14:59
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Christy | CPF: 233.10.177.225 | Prioridade: 730 | Data: 2025-11-26 | Hora: 14:59
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Townie | CPF: 141.120.81.102 | Prioridade: 956 | Data: 2025-11-26 | Hora: 15:17
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Townie | CPF: 141.120.81.102 | Prioridade: 956 | Data: 2025-11-26 | Hora: 15:17
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Jemie | CPF: 207.36.3.178 | Prioridade: 631 | Data: 2025-11-26 | Hora: 15:23
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Jemie | CPF: 207.36.3.178 | Prioridade: 631 | Data: 2025-11-26 | Hora: 15:23
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Dickie | CPF: 26.195.189.223 | Prioridade: 313 | Data: 2025-11-26 | Hora: 15:29
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Dickie | CPF: 26.195.189.223 | Prioridade: 313 | Data: 2025-11-26 | Hora: 15:29
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Adler | CPF: 117.155.12.180 | Prioridade: 55 | Data: 2025-11-26 | Hora: 16:13
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Adler | CPF: 117.155.12.180 | Prioridade: 55 | Data: 2025-11-26 | Hora: 16:13
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Maryl | CPF: 91.157.229.172 | Prioridade: 338 | Data: 2025-11-26 | Hora: 16:15
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Maryl | CPF: 91.157.229.172 | Prioridade: 338 | Data: 2025-11-26 | Hora: 16:15
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Olag | CPF: 131.214.72.250 | Prioridade: 451 | Data: 2025-11-26 | Hora: 16:58
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Olag | CPF: 131.214.72.250 | Prioridade: 451 | Data: 2025-11-26 | Hora: 16:58
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Tandie | CPF: 103.178.56.27 | Prioridade: 752 | Data: 2025-11-26 | Hora: 17:11
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Tandie | CPF: 103.178.56.27 | Prioridade: 752 | Data: 2025-11-26 | Hora: 17:11
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Tatum | CPF: 48.0.123.180 | Prioridade: 493 | Data: 2025-11-26 | Hora: 17:24
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Tatum | CPF: 48.0.123.180 | Prioridade: 493 | Data: 2025-11-26 | Hora: 17:24
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ranice | CPF: 227.2.62.241 | Prioridade: 657 | Data: 2025-11-26 | Hora: 17:54
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ranice | CPF: 227.2.62.241 | Prioridade: 657 | Data: 2025-11-26 | Hora: 17:54
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Rodger | CPF: 29.10.23.146 | Prioridade: 760 | Data: 2025-11-26 | Hora: 17:57
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Rodger | CPF: 29.10.23.146 | Prioridade: 760 | Data: 2025-11-26 | Hora: 17:57
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Arlin | CPF: 253.78.18.95 | Prioridade: 845 | Data: 2025-11-26 | Hora: 18:00
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Arlin | CPF: 253.78.18.95 | Prioridade: 845 | Data: 2025-11-26 | Hora: 18:00
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Shelli | CPF: 223.21.125.23 | Prioridade: 891 | Data: 2025-11-26 | Hora: 18:15
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Shelli | CPF: 223.21.125.23 | Prioridade: 891 | Data: 2025-11-26 | Hora: 18:15
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Lizbeth | CPF: 195.158.33.57 | Prioridade: 925 | Data: 2025-11-26 | Hora: 18:59
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Lizbeth | CPF: 195.158.33.57 | Prioridade: 925 | Data: 2025-11-26 | Hora: 18:59
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Kyla | CPF: 188.36.187.170 | Prioridade: 998 | Data: 2025-11-26 | Hora: 18:59
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Kyla | CPF: 188.36.187.170 | Prioridade: 998 | Data: 2025-11-26 | Hora: 18:59
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Margarethe | CPF: 225.44.171.209 | Prioridade: 475 | Data: 2025-11-26 | Hora: 20:09
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Margarethe | CPF: 225.44.171.209 | Prioridade: 475 | Data: 2025-11-26 | Hora: 20:09
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Brietta | CPF: 65.234.14.7 | Prioridade: 625 | Data: 2025-11-26 | Hora: 21:09
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Brietta | CPF: 65.234.14.7 | Prioridade: 625 | Data: 2025-11-26 | Hora: 21:09
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Perri | CPF: 209.82.45.185 | Prioridade: 488 | Data: 2025-11-26 | Hora: 21:24
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Perri | CPF: 209.82.45.185 | Prioridade: 488 | Data: 2025-11-26 | Hora: 21:24
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Charmane | CPF: 13.59.230.133 | Prioridade: 406 | Data: 2025-11-26 | Hora: 21:36
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Charmane | CPF: 13.59.230.133 | Prioridade: 406 | Data: 2025-11-26 | Hora: 21:36
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ikey | CPF: 105.184.39.235 | Prioridade: 566 | Data: 2025-11-26 | Hora: 21:57
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ikey | CPF: 105.184.39.235 | Prioridade: 566 | Data: 2025-11-26 | Hora: 21:57
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Dewie | CPF: 215.95.130.185 | Prioridade: 588 | Data: 2025-11-26 | Hora: 22:45
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Dewie | CPF: 215.95.130.185 | Prioridade: 588 | Data: 2025-11-26 | Hora: 22:45
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Court | CPF: 125.157.86.3 | Prioridade: 582 | Data: 2025-11-26 | Hora: 23:00
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Court | CPF: 125.157.86.3 | Prioridade: 582 | Data: 2025-11-26 | Hora: 23:00
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Allsun | CPF: 54.51.112.155 | Prioridade: 882 | Data: 2025-11-26 | Hora: 23:06
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Allsun | CPF: 54.51.112.155 | Prioridade: 882 | Data: 2025-11-26 | Hora: 23:06
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Pasquale | CPF: 91.175.80.216 | Prioridade: 156 | Data: 2025-11-26 | Hora: 23:43
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Pasquale | CPF: 91.175.80.216 | Prioridade: 156 | Data: 2025-11-26 | Hora: 23:43
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Patric | CPF: 8.91.6.166 | Prioridade: 421 | Data: 2025-11-27 | Hora: 13:23
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Patric | CPF: 8.91.6.166 | Prioridade: 421 | Data: 2025-11-27 | Hora: 13:23
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Bernardina | CPF: 187.75.134.191 | Prioridade: 409 | Data: 2025-11-27 | Hora: 13:43
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Bernardina | CPF: 187.75.134.191 | Prioridade: 409 | Data: 2025-11-27 | Hora: 13:43
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Burton | CPF: 44.152.53.194 | Prioridade: 332 | Data: 2025-11-27 | Hora: 14:45
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Burton | CPF: 44.152.53.194 | Prioridade: 332 | Data: 2025-11-27 | Hora: 14:45
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Meg | CPF: 2.1.143.128 | Prioridade: 530 | Data: 2025-11-27 | Hora: 15:35
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Meg | CPF: 2.1.143.128 | Prioridade: 530 | Data: 2025-11-27 | Hora: 15:35
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Allan | CPF: 92.161.209.59 | Prioridade: 632 | Data: 2025-11-27 | Hora: 15:48
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Allan | CPF: 92.161.209.59 | Prioridade: 632 | Data: 2025-11-27 | Hora: 15:48
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Farrah | CPF: 83.234.23.171 | Prioridade: 554 | Data: 2025-11-27 | Hora: 16:33
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Farrah | CPF: 83.234.23.171 | Prioridade: 554 | Data: 2025-11-27 | Hora: 16:33
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Chastity | CPF: 8.118.81.121 | Prioridade: 684 | Data: 2025-11-27 | Hora: 16:53
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Chastity | CPF: 8.118.81.121 | Prioridade: 684 | Data: 2025-11-27 | Hora: 16:53
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Stevy | CPF: 31.228.227.207 | Prioridade: 342 | Data: 2025-11-27 | Hora: 17:08
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Stevy | CPF: 31.228.227.207 | Prioridade: 342 | Data: 2025-11-27 | Hora: 17:08
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Jereme | CPF: 105.112.39.169 | Prioridade: 142 | Data: 2025-11-27 | Hora: 17:18
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Jereme | CPF: 105.112.39.169 | Prioridade: 142 | Data: 2025-11-27 | Hora: 17:18
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Alex | CPF: 225.107.92.175 | Prioridade: 516 | Data: 2025-11-27 | Hora: 17:53
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Alex | CPF: 225.107.92.175 | Prioridade: 516 | Data: 2025-11-27 | Hora: 17:53
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Sheba | CPF: 172.161.242.150 | Prioridade: 88 | Data: 2025-11-27 | Hora: 18:15
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Sheba | CPF: 172.161.242.150 | Prioridade: 88 | Data: 2025-11-27 | Hora: 18:15
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Edmon | CPF: 186.125.231.32 | Prioridade: 951 | Data: 2025-11-27 | Hora: 18:32
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Edmon | CPF: 186.125.231.32 | Prioridade: 951 | Data: 2025-11-27 | Hora: 18:32
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Vittoria | CPF: 10.28.115.177 | Prioridade: 52 | Data: 2025-11-27 | Hora: 18:51
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Vittoria | CPF: 10.28.115.177 | Prioridade: 52 | Data: 2025-11-27 | Hora: 18:51
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Laurie | CPF: 117.195.233.27 | Prioridade: 465 | Data: 2025-11-27 | Hora: 19:05
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Laurie | CPF: 117.195.233.27 | Prioridade: 465 | Data: 2025-11-27 | Hora: 19:05
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Althea | CPF: 88.238.223.178 | Prioridade: 369 | Data: 2025-11-27 | Hora: 19:47
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Althea | CPF: 88.238.223.178 | Prioridade: 369 | Data: 2025-11-27 | Hora: 19:47
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Jyoti | CPF: 182.233.51.194 | Prioridade: 422 | Data: 2025-11-27 | Hora: 19:50
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Jyoti | CPF: 182.233.51.194 | Prioridade: 422 | Data: 2025-11-27 | Hora: 19:50
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Rozina | CPF: 33.18.66.111 | Prioridade: 118 | Data: 2025-11-27 | Hora: 21:07
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Rozina | CPF: 33.18.66.111 | Prioridade: 118 | Data: 2025-11-27 | Hora: 21:07
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Kiele | CPF: 86.47.67.48 | Prioridade: 547 | Data: 2025-11-27 | Hora: 21:39
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Kiele | CPF: 86.47.67.48 | Prioridade: 547 | Data: 2025-11-27 | Hora: 21:39
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Cherie | CPF: 22.105.95.35 | Prioridade: 26 | Data: 2025-11-27 | Hora: 21:52
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Cherie | CPF: 22.105.95.35 | Prioridade: 26 | Data: 2025-11-27 | Hora: 21:52
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Rois | CPF: 54.225.2.238 | Prioridade: 792 | Data: 2025-11-27 | Hora: 22:08
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Rois | CPF: 54.225.2.238 | Prioridade: 792 | Data: 2025-11-27 | Hora: 22:08
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Orren | CPF: 255.247.225.214 | Prioridade: 601 | Data: 2025-11-27 | Hora: 22:14
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Orren | CPF: 255.247.225.214 | Prioridade: 601 | Data: 2025-11-27 | Hora: 22:14
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Pammy | CPF: 159.214.144.210 | Prioridade: 893 | Data: 2025-11-27 | Hora: 23:13
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Pammy | CPF: 159.214.144.210 | Prioridade: 893 | Data: 2025-11-27 | Hora: 23:13
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Kellina | CPF: 201.183.155.98 | Prioridade: 385 | Data: 2025-11-27 | Hora: 23:35
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Kellina | CPF: 201.183.155.98 | Prioridade: 385 | Data: 2025-11-27 | Hora: 23:35
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ashlen | CPF: 192.130.136.18 | Prioridade: 218 | Data: 2025-11-27 | Hora: 23:36
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ashlen | CPF: 192.130.136.18 | Prioridade: 218 | Data: 2025-11-27 | Hora: 23:36
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Brander | CPF: 88.33.145.8 | Prioridade: 798 | Data: 2025-11-27 | Hora: 23:53
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Brander | CPF: 88.33.145.8 | Prioridade: 798 | Data: 2025-11-27 | Hora: 23:53
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Hatty | CPF: 62.229.52.75 | Prioridade: 624 | Data: 2025-11-28 | Hora: 13:46
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Hatty | CPF: 62.229.52.75 | Prioridade: 624 | Data: 2025-11-28 | Hora: 13:46
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Codee | CPF: 40.126.25.68 | Prioridade: 852 | Data: 2025-11-28 | Hora: 13:55
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Codee | CPF: 40.126.25.68 | Prioridade: 852 | Data: 2025-11-28 | Hora: 13:55
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Irvin | CPF: 48.146.203.139 | Prioridade: 172 | Data: 2025-11-28 | Hora: 14:18
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Irvin | CPF: 48.146.203.139 | Prioridade: 172 | Data: 2025-11-28 | Hora: 14:18
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Denis | CPF: 118.171.186.191 | Prioridade: 201 | Data: 2025-11-28 | Hora: 14:27
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Denis | CPF: 118.171.186.191 | Prioridade: 201 | Data: 2025-11-28 | Hora: 14:27
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Towney | CPF: 169.78.216.123 | Prioridade: 829 | Data: 2025-11-28 | Hora: 14:48
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Towney | CPF: 169.78.216.123 | Prioridade: 829 | Data: 2025-11-28 | Hora: 14:48
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ripley | CPF: 170.229.99.252 | Prioridade: 740 | Data: 2025-11-28 | Hora: 14:55
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ripley | CPF: 170.229.99.252 | Prioridade: 740 | Data: 2025-11-28 | Hora: 14:55
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Jacquelynn | CPF: 214.88.240.28 | Prioridade: 884 | Data: 2025-11-28 | Hora: 15:03
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Jacquelynn | CPF: 214.88.240.28 | Prioridade: 884 | Data: 2025-11-28 | Hora: 15:03
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Gabby | CPF: 17.123.95.122 | Prioridade: 983 | Data: 2025-11-28 | Hora: 15:09
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Gabby | CPF: 17.123.95.122 | Prioridade: 983 | Data: 2025-11-28 | Hora: 15:09
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Godwin | CPF: 89.188.45.205 | Prioridade: 364 | Data: 2025-11-28 | Hora: 15:34
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Godwin | CPF: 89.188.45.205 | Prioridade: 364 | Data: 2025-11-28 | Hora: 15:34
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ivor | CPF: 122.142.106.69 | Prioridade: 722 | Data: 2025-11-28 | Hora: 16:07
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ivor | CPF: 122.142.106.69 | Prioridade: 722 | Data: 2025-11-28 | Hora: 16:07
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Niles | CPF: 171.237.89.19 | Prioridade: 885 | Data: 2025-11-28 | Hora: 16:09
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Niles | CPF: 171.237.89.19 | Prioridade: 885 | Data: 2025-11-28 | Hora: 16:09
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Cord | CPF: 137.158.69.244 | Prioridade: 608 | Data: 2025-11-28 | Hora: 17:37
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Cord | CPF: 137.158.69.244 | Prioridade: 608 | Data: 2025-11-28 | Hora: 17:37
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ramsey | CPF: 80.51.55.34 | Prioridade: 503 | Data: 2025-11-28 | Hora: 18:20
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Ramsey | CPF: 80.51.55.34 | Prioridade: 503 | Data: 2025-11-28 | Hora: 18:20
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Lewes | CPF: 194.246.39.206 | Prioridade: 181 | Data: 2025-11-28 | Hora: 18:37
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Lewes | CPF: 194.246.39.206 | Prioridade: 181 | Data: 2025-11-28 | Hora: 18:37
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Gregoire | CPF: 77.69.235.180 | Prioridade: 372 | Data: 2025-11-28 | Hora: 18:37
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Gregoire | CPF: 77.69.235.180 | Prioridade: 372 | Data: 2025-11-28 | Hora: 18:37
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Karney | CPF: 66.51.98.224 | Prioridade: 846 | Data: 2025-11-28 | Hora: 19:21
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Karney | CPF: 66.51.98.224 | Prioridade: 846 | Data: 2025-11-28 | Hora: 19:21
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Iosep | CPF: 38.109.77.102 | Prioridade: 539 | Data: 2025-11-28 | Hora: 19:26
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Iosep | CPF: 38.109.77.102 | Prioridade: 539 | Data: 2025-11-28 | Hora: 19:26
[24/11/2025 15:55:03] ADIÇÃO - Cliente: Christy | CPF: 207.251.210.148 | Prioridade: 825 | Data: 2025-11-28 | Hora: 19:31
